Log,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_torque_M1_O,mixer_speed_M2,mixer_speed_M1,Time
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.208038,1.208038,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.208038,1.208038,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:07
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.208038,1.208038,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.208038,1.208038,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.208038,1.208038,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.208038,1.208038,,20,20,5/11/2023 8:08
,,,1.208038,1.208038,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.208038,1.208038,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.208038,1.208038,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.208038,1.208038,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.208038,1.208038,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.208038,1.208038,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:08
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.208038,1.208038,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.208038,1.208038,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.208038,1.208038,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.208038,1.208038,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.208038,1.208038,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.208038,1.208038,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.208038,1.208038,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.208038,1.208038,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.208038,1.208038,,20,20,5/11/2023 8:09
,,,1.208038,1.208038,,20,20,5/11/2023 8:09
,,,1.208038,1.208038,,20,20,5/11/2023 8:09
,,,1.208038,1.208038,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.208038,1.208038,,20,20,5/11/2023 8:09
,,,1.208038,1.208038,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.208038,1.208038,,20,20,5/11/2023 8:09
,,,1.208038,1.208038,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.208038,1.208038,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:09
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.208038,1.208038,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.208038,1.208038,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.208038,1.208038,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.208038,1.208038,,20,20,5/11/2023 8:10
,,,1.208038,1.208038,,20,20,5/11/2023 8:10
,,,1.208038,1.208038,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.208038,1.208038,,20,20,5/11/2023 8:10
,,,1.208038,1.208038,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.208038,1.208038,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.208038,1.208038,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.208038,1.208038,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.208038,1.208038,,20,20,5/11/2023 8:10
,,,1.208038,1.208038,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.208038,1.208038,,20,20,5/11/2023 8:10
,,,1.208038,1.208038,,20,20,5/11/2023 8:10
,,,1.208038,1.208038,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.208038,1.208038,,20,20,5/11/2023 8:10
,,,1.208038,1.208038,,20,20,5/11/2023 8:10
,,,1.208038,1.208038,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.208038,1.208038,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:10
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.208038,1.208038,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.208038,1.208038,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.208038,1.208038,,20,20,5/11/2023 8:11
,,,1.208038,1.208038,,20,20,5/11/2023 8:11
,,,1.208038,1.208038,,20,20,5/11/2023 8:11
,,,1.208038,1.208038,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.208038,1.208038,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.208038,1.208038,,20,20,5/11/2023 8:11
,,,1.208038,1.208038,,20,20,5/11/2023 8:11
,,,1.208038,1.208038,,20,20,5/11/2023 8:11
,,,1.208038,1.208038,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.208038,1.208038,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.208038,1.208038,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.208038,1.208038,,20,20,5/11/2023 8:11
,,,1.208038,1.208038,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.208038,1.208038,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.208038,1.208038,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.208038,1.208038,,20,20,5/11/2023 8:11
,,,1.208038,1.208038,,20,20,5/11/2023 8:11
,,,1.208038,1.208038,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.208038,1.208038,,20,20,5/11/2023 8:11
,,,1.208038,1.208038,,20,20,5/11/2023 8:11
,,,1.208038,1.208038,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.208038,1.208038,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.208038,1.208038,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.208038,1.208038,,20,20,5/11/2023 8:11
,,,1.208038,1.208038,,20,20,5/11/2023 8:11
,,,1.193573,1.193573,,20,20,5/11/2023 8:11
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.193573,1.193573,,20,20,5/11/2023 8:12
,,,1.193573,1.193573,,20,20,5/11/2023 8:12
,,,1.193573,1.193573,,20,20,5/11/2023 8:12
,,,1.193573,1.193573,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.193573,1.193573,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.193573,1.193573,,20,20,5/11/2023 8:12
,,,1.193573,1.193573,,20,20,5/11/2023 8:12
,,,1.193573,1.193573,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.193573,1.193573,,20,20,5/11/2023 8:12
,,,1.193573,1.193573,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.193573,1.193573,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.193573,1.193573,,20,20,5/11/2023 8:12
,,,1.193573,1.193573,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.193573,1.193573,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.193573,1.193573,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.193573,1.193573,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.193573,1.193573,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.193573,1.193573,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.193573,1.193573,,20,20,5/11/2023 8:12
,,,1.193573,1.193573,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.193573,1.193573,,20,20,5/11/2023 8:12
,,,1.193573,1.193573,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.193573,1.193573,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.193573,1.193573,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.193573,1.193573,,20,20,5/11/2023 8:12
,,,1.208038,1.208038,,20,20,5/11/2023 8:12
,,,1.193573,1.193573,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.193573,1.193573,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.193573,1.193573,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.193573,1.193573,,20,20,5/11/2023 8:13
,,,1.193573,1.193573,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.193573,1.193573,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.193573,1.193573,,20,20,5/11/2023 8:13
,,,1.193573,1.193573,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.193573,1.193573,,20,20,5/11/2023 8:13
,,,1.193573,1.193573,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.193573,1.193573,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.193573,1.193573,,20,20,5/11/2023 8:13
,,,1.193573,1.193573,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.193573,1.193573,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.193573,1.193573,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.193573,1.193573,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.193573,1.193573,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.193573,1.193573,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.193573,1.193573,,20,20,5/11/2023 8:13
,,,1.193573,1.193573,,20,20,5/11/2023 8:13
,,,1.193573,1.193573,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:13
,,,1.193573,1.193573,,20,20,5/11/2023 8:13
,,,1.193573,1.193573,,20,20,5/11/2023 8:13
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.193573,1.193573,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.193573,1.193573,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.193573,1.193573,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.193573,1.193573,,20,20,5/11/2023 8:14
,,,1.193573,1.193573,,20,20,5/11/2023 8:14
,,,1.193573,1.193573,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.193573,1.193573,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.193573,1.193573,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.193573,1.193573,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.193573,1.193573,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.193573,1.193573,,20,20,5/11/2023 8:14
,,,1.193573,1.193573,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.193573,1.193573,,20,20,5/11/2023 8:14
,,,1.193573,1.193573,,20,20,5/11/2023 8:14
,,,1.193573,1.193573,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.193573,1.193573,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.193573,1.193573,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.193573,1.193573,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.193573,1.193573,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:14
,,,1.208038,1.208038,,20,20,5/11/2023 8:15
,,,1.208038,1.208038,,20,20,5/11/2023 8:15
,,,1.208038,1.208038,,20,20,5/11/2023 8:15
,,,1.208038,1.208038,,20,20,5/11/2023 8:15
,,,1.208038,1.208038,,20,20,5/11/2023 8:15
,,,1.208038,1.208038,,20,20,5/11/2023 8:15
,,,1.208038,1.208038,,20,20,5/11/2023 8:15
,,,1.208038,1.208038,,20,20,5/11/2023 8:15
,,,1.208038,1.208038,,20,20,5/11/2023 8:15
,,,1.208038,1.208038,,20,20,5/11/2023 8:15
,,,1.208038,1.208038,,20,20,5/11/2023 8:15
,,,1.208038,1.208038,,20,20,5/11/2023 8:15
,,,1.208038,1.208038,,20,20,5/11/2023 8:15
,,,1.208038,1.208038,,20,20,5/11/2023 8:15
,,,1.208038,1.208038,,20,20,5/11/2023 8:15
,,,1.208038,1.208038,,20,20,5/11/2023 8:15
,,,1.193573,1.193573,,20,20,5/11/2023 8:15
,,,1.208038,1.208038,,20,20,5/11/2023 8:15
,,,1.208038,1.208038,,20,20,5/11/2023 8:15
,,,1.208038,1.208038,,20,20,5/11/2023 8:15
,,,1.193573,1.193573,,20,20,5/11/2023 8:15
,,,1.208038,1.208038,,20,20,5/11/2023 8:15
,,,1.193573,1.193573,,20,20,5/11/2023 8:15
